Image_Name,Pose,Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Left Knee Angle,Right Knee Angle,Torso Alignment
00000136.jpg,goddess,166.2754989714391,189.17916579191848,156.18858308178406,161.37514222807923,245.71066656858233,135.43578755589425,173.78110996420273
00000137.jpg,goddess,102.14288700754462,249.3690168188569,86.00947040116267,92.23549935966598,287.770659150372,81.00161765968984,149.68038804639872
00000145.jpg,goddess,160.1769045174848,199.45615759740045,22.811057431243764,16.48945122012513,240.16688699502745,119.70770575039518,158.7605603282846
00000150.jpg,goddess,110.28950913104342,263.6521262730864,100.68504210515077,92.62611719086578,190.75994873464364,170.4713268797353,184.6211151010687
00000154.jpg,goddess,79.22360078172879,280.26765204478016,77.30110654558116,77.82924569070606,248.07865769163323,128.78872267121196,173.00776057769923
00000155.jpg,goddess,94.62198853085552,257.54340123534746,88.36487436755075,94.11907688926134,249.1016877921847,121.70133815072872,159.08886640118024
00000157.png,goddess,219.584044407513,169.45498213800275,226.79130820626312,204.1419191143673,120.92958869344673,242.32766573672367,204.42172769514804
00000160.jpg,goddess,102.1028400203907,267.9142188575218,63.91430577349934,64.84280246554862,246.95926017766052,126.40854825929512,166.984579812502
00000164.jpg,goddess,108.28685528227254,266.662133513992,107.01260983962194,96.63744905016767,243.888882498979,121.98638578766509,152.49223965246077
00000171.jpg,goddess,102.29543971880162,255.17664388683755,104.57125251158065,104.0640165158755,236.30745790811656,143.55173500161405,179.58275531994008
00000176.jpg,goddess,82.10724299386298,281.58864675054247,79.88814430502946,84.76223143974207,241.6885407999431,115.60178490888342,163.43817453800432
00000177.jpg,goddess,71.99647602234919,285.04443145333903,86.87576033595248,85.84854783737899,237.76079184761096,134.60562611245697,163.30649867947153
00000181.jpg,goddess,246.49341702508258,105.69097642845723,270.33343929659736,270.1700358484026,124.0015467308518,245.89581268626026,188.81082000615507
00000183.jpg,goddess,121.12482636093335,251.12971762779324,78.43360894176392,54.230801781829754,229.81691977993435,140.5129994790328,171.41037148810597
00000184.jpg,goddess,277.73059852623965,129.01951200487517,286.8915896580837,256.62265622122936,168.9526953331237,209.55252850947474,186.69765217855763
00000188.jpg,goddess,110.41985663388414,245.77733507253384,104.82045456508443,106.18659685978625,225.57969475565622,143.22563751147658,175.32160298031954
00000191.jpg,goddess,91.80689754729374,276.5640258168334,84.08308512921478,86.18858911444431,239.38764298481496,124.32822048895815,168.95793167580243
00000193.png,goddess,243.10667039524373,79.648509681757,270.80612551745145,289.87347248479534,288.5033836424689,22.053686457074456,59.77217168769766
00000198.jpg,goddess,110.41985663388414,245.77733507253384,104.82045456508443,106.18659685978625,225.57969475565622,143.22563751147658,175.32160298031954
00000202.jpg,goddess,91.80689754729374,276.5640258168334,84.08308512921478,86.18858911444431,239.38764298481496,124.32822048895815,168.95793167580243
00000209.jpg,goddess,104.55149397965293,265.57734817714834,64.42942833471427,53.997285667424286,238.34699541288833,125.83033873826844,165.22451917933824
00000212.jpg,goddess,151.44644448574573,228.38237740095877,101.02899281231193,95.27981046083853,210.3112708098654,141.855915042121,174.52795740728777
00000217.jpg,goddess,65.44938322782002,290.30608926692787,85.09988424410648,86.42612153090134,242.37448828354948,113.43003532434393,154.23980109774715
00000222.jpg,goddess,89.00626398667629,257.3940918029048,102.2236929734481,94.22382655037785,253.90596222855746,130.41776999060593,157.84294658300584
00000228.jpg,goddess,133.8475182235455,251.4369976802393,126.03886933690858,102.12725556091783,244.0643256224799,123.71075893201919,161.52702893005562
00000229.jpg,goddess,91.33531712268433,277.7193774133966,83.49831746286728,88.08681831443734,246.67678106365176,128.67966103812856,171.02181147639794
00000231.jpg,goddess,82.07828875328005,287.4571311820845,86.51751265620032,85.2667336181309,262.78541152024695,100.5970351195627,124.2696278173433
00000233.jpg,goddess,111.05139452945531,248.72778950291666,104.42709682446964,106.30359690880698,236.15550610613047,145.8864900921362,173.56233752804144
00000242.jpg,goddess,133.8475182235455,251.4369976802393,126.03886933690858,102.12725556091783,244.0643256224799,123.71075893201919,161.52702893005562
00000244.jpg,goddess,91.33531712268433,277.7193774133966,83.49831746286728,88.08681831443734,246.67678106365176,128.67966103812856,171.02181147639794
00000245.jpg,goddess,150.23406599068528,208.8424993556909,34.29368581544107,28.922336726909663,271.36935808416155,80.67537519713494,134.28711327165948
00000247.jpg,goddess,82.07828875328005,287.4571311820845,86.51751265620032,85.2667336181309,262.78541152024695,100.5970351195627,124.2696278173433
00000258.jpg,goddess,62.42081231609181,302.50088247815495,94.77992282969674,86.28643276849924,245.61204558506589,124.3828253854899,159.35755048384559
00000269.jpg,goddess,80.30302997745407,280.46405359794574,83.94721924740549,82.87804364324886,242.35566732492128,133.79645495420334,167.63917206951612
00000271.jpg,goddess,225.57021072728324,155.17834321299384,231.02873603858998,218.1773547793442,138.2691385708524,171.99490259183702,153.3042714785788
00000280.jpg,goddess,80.30302997745407,280.46405359794574,83.94721924740549,82.87804364324886,242.35566732492128,133.79645495420334,167.63917206951612
00000285.jpg,goddess,225.57021072728324,155.17834321299384,231.02873603858998,218.1773547793442,138.2691385708524,171.99490259183702,153.3042714785788
00000290.jpg,goddess,98.178881271849,275.3733322454943,85.45249118261385,88.66582586476733,239.23500177378602,137.2797173015217,164.64639172252572
00000296.jpg,goddess,79.22239377244811,284.41330841944125,78.80640583351756,91.32632105694101,223.81257694976262,138.19603951331317,176.5997841943203
00000298.jpg,goddess,110.40722538809902,241.93497751988178,104.17270110114464,96.70188551827181,210.124958930379,150.1063805711606,182.10843709028748
00000301.JPG,goddess,270.5028440033007,88.22628199826357,276.6941355659168,273.19672073107535,139.124253819974,219.39738176950115,177.05274784339682
00000303.jpg,goddess,111.28925578982955,255.27078670003237,88.14633050260605,89.38489301828683,235.20447255742965,131.44024092585116,173.17087557166445
00000310.jpg,goddess,114.81377325529968,252.96769132319037,108.92554054243212,104.17961357362532,252.90168349703282,127.80857223185265,164.3866583992459
00000317.jpg,goddess,65.64095014424252,290.1003673669177,82.53695568844952,83.00500835705002,234.8365139788077,118.53362693912935,158.65541008517917
00000324.jpg,goddess,114.81377325529968,252.96769132319037,108.92554054243212,104.17961357362532,252.90168349703282,127.80857223185265,164.3866583992459
00000336.jpg,goddess,157.40244861896832,221.39856447857548,128.82979608236144,112.54703884787381,219.90504103466003,150.44019860698367,174.13029392937943
00000337.jpg,goddess,88.19909326342223,275.16679662932927,92.82422053679196,84.48470685557032,233.21709903339593,122.23230523730203,153.07548518484646
00000339.jpg,goddess,65.64095014424252,290.1003673669177,82.53695568844952,83.00500835705002,234.8365139788077,118.53362693912935,158.65541008517917
00000346.jpg,goddess,322.11161345677516,37.64467279777952,29.3818278763521,25.30363463140646,262.406937842037,89.50689506609625,136.13672989285152
00000348.jpg,goddess,126.68746674746635,252.90862966148416,119.4460120871698,103.22578697697674,245.27409439922386,121.09471692538361,161.19901892508136
00000349.jpg,goddess,106.94623343546755,238.9080464190435,106.01868393250543,109.94916273274211,254.1943035141942,114.98344821024214,150.41814664408656
00000355.jpg,goddess,90.2985648566488,261.6443275285801,104.76015677925018,97.96412692107992,242.7766194498257,130.15845976527538,163.1266772432715
00000357.jpg,goddess,82.67852554747519,276.64543501504755,94.98117638253319,88.64947802660363,256.299532915854,115.93717294326429,149.04754632722265
00000358.jpg,goddess,123.10115989267447,243.24453768783093,93.37516363800034,83.56097968901429,233.44989747257318,142.49231560651893,170.28393491392362
00000361.jpg,goddess,106.94623343546755,238.9080464190435,106.01868393250543,109.94916273274211,254.1943035141942,114.98344821024214,150.41814664408656
00000366.jpg,goddess,90.2985648566488,261.6443275285801,104.76015677925018,97.96412692107992,242.7766194498257,130.15845976527538,163.1266772432715
00000369.jpg,goddess,82.67852554747519,276.64543501504755,94.98117638253319,88.64947802660363,256.299532915854,115.93717294326429,149.04754632722265
00000370.jpg,goddess,123.10115989267447,243.24453768783093,93.37516363800034,83.56097968901429,233.44989747257318,142.49231560651893,170.28393491392362
00000374.jpg,goddess,84.81021459562679,283.0368169831838,95.06893938576073,89.25839166618152,238.36978547976014,129.6085966376442,167.80484247674224
00000380.jpg,goddess,64.50434623011861,289.1227685744527,82.27314179249025,83.16959076508391,234.6968969424155,119.9222391550785,160.10882192346418
00000381.jpg,goddess,157.2690739687633,272.97572811069676,75.18240991906849,83.5377831586501,252.98739602214596,115.79633424255778,162.212208205081
00000384.jpg,goddess,81.00797900568007,280.0483887683722,89.2611726018716,92.47897413968722,243.1610902884167,124.94953783670871,168.49566639426143
00000392.jpg,goddess,102.62373463261812,251.17580235773434,92.85971851012218,100.85316930100402,230.5237299919184,151.08689404174672,183.0751920321661
00000395.jpg,goddess,120.71628508930917,219.5964154269962,111.23094142775717,118.80996792665826,252.46525247913146,136.75496719988985,174.6206652471684
00000397.jpg,goddess,106.51822766484497,263.9922628689172,108.28009572752498,98.21037754402619,243.78859586591915,124.28086013346304,153.8182120682322
00000401.jpg,goddess,77.44565219572614,281.72560801288597,80.09057271287686,82.16313266940757,279.345207931897,98.99917683607177,140.89122493300994
00000136.png,plank,262.0238184006619,255.89082455941343,272.61688362330256,80.13439814836461,171.40855448722067,173.16734026507598,179.1040026009242
00000137.jpg,plank,193.08382909290086,191.42897822059516,291.0081141504635,67.71005513666827,168.0110746441551,168.11528444881262,175.78302144721104
00000138.jpg,plank,107.02422871731146,93.025851218293,73.7351441857861,282.77035209504976,182.9322773127029,183.0493691586935,178.47387641728034
00000140.jpg,plank,179.3137902572518,194.73724215007235,272.90595256084305,74.91982872257799,170.25682329937285,171.32098685758965,179.65558794914116
00000146.png,plank,191.30221953187336,194.57111908626325,285.8260900818447,74.18471518940038,165.04635236923878,168.78593182274102,180.29838688766617
00000156.jpg,plank,99.13859485483457,92.26999806281908,91.2557639471409,271.87492317683547,188.26634898119684,186.4018069418968,174.88779187797357
00000160.jpg,plank,201.7555048511401,193.01734466005598,289.48149102255695,73.41454104640239,178.44176757423762,169.1928580205025,186.36567307922547
00000161.jpg,plank,184.24712650396307,190.859150644858,281.7904112036328,72.13315567258752,168.7347865316836,166.6613467803233,173.789488146046
00000163.jpg,plank,185.67819050529616,191.16130177066037,282.36339715494285,73.15299859527046,175.53741051374917,166.28711064301348,179.99929645753463
00000169.jpg,plank,184.24712650396307,190.859150644858,281.7904112036328,72.13315567258752,168.7347865316836,166.6613467803233,173.789488146046
00000171.jpg,plank,272.68632083470584,256.71237928729045,276.7305188911003,83.74252155607026,168.55220318682797,172.56021327795685,178.54756172814555
00000176.jpg,plank,166.22963419278759,172.06091712406996,61.15642769385673,290.99223208974263,184.00726718360542,189.95731210301307,182.5396115385105
00000177.jpg,plank,190.4574765144166,189.1258755994393,290.53862551161797,65.57341756233868,170.3247972229414,167.22260753419363,172.0090974196503
00000178.jpg,plank,203.28131261145765,184.7283375985393,321.15333608326426,70.42821063025411,170.74861446168669,99.62338779823793,134.4200464100841
00000183.jpg,plank,176.6886715030218,163.1265780527716,74.31405638887952,298.59679659674583,224.62372542806196,199.86635207321072,181.01300209961542
00000185.jpg,plank,176.48664376233282,178.4869990966072,77.64980039533418,281.553479497858,186.88136894866668,185.85057513292918,176.90299319701845
00000191.jpg,plank,169.09879935414358,168.1792734671165,65.7506670304523,288.53305831664585,192.26707820620425,191.9431487200112,183.0770904940141
00000192.jpg,plank,118.18876193482124,98.90061614024697,101.49114837727836,269.8844355741813,180.15400591104898,183.84095946689354,177.2793988983063
00000193.jpg,plank,201.7555048511401,193.01734466005598,289.48149102255695,73.41454104640239,178.44176757423762,169.1928580205025,186.36567307922547
00000196.jpg,plank,159.72389308455814,168.26665967994148,69.01330286257368,286.6266980448406,195.7530139586022,186.53962747058634,176.91067614228263
00000200.png,plank,276.57649975528153,268.89743652751594,265.87222333413786,88.47155670429429,179.38628367585707,171.84320122671946,186.14893300209079
00000206.jpg,plank,169.09879935414358,168.1792734671165,65.7506670304523,288.53305831664585,192.26707820620425,191.9431487200112,183.0770904940141
00000207.jpg,plank,118.18876193482124,98.90061614024697,101.49114837727836,269.8844355741813,180.15400591104898,183.84095946689354,177.2793988983063
00000209.jpeg,plank,165.10456383562166,165.77811629169076,62.96385927944158,292.00702406641966,187.06214223056162,186.87993818162604,189.14801471336753
00000210.jpg,plank,83.34036151870565,68.34951542029039,359.5086473866689,3.409611325051447,186.85635950242354,186.1139011405262,177.7892910010524
00000212.jpg,plank,164.63138902199057,168.1944469812158,56.60764589478067,290.87089694669453,188.0734762249514,188.82570748789647,185.81892828555954
00000217.jpg,plank,182.09713614272673,187.56681078063076,281.2460760169724,74.66513750947986,171.94485281132097,171.807116027409,177.74936033841723
00000218.jpg,plank,193.7352325599981,193.0359532587432,289.05698135904265,79.2550955613734,166.33791675994172,168.05285403780698,174.57135159051055
00000220.jpg,plank,170.3995158716753,169.32155430810357,73.12238015060453,283.2852379866091,192.16870831016305,184.8905258878384,172.80517067783774
00000229.jpg,plank,174.3273445151506,168.3549068063282,65.0338653083124,293.8627459109733,185.72868444822112,187.44073069919207,184.50344791981988
00000231.jpg,plank,215.15143658414112,202.20958933129097,95.12408324163047,274.8385747487511,181.6638918684917,174.68104689098683,167.93197039034598
00000232.jpg,plank,187.03336748193226,192.64474157125497,286.2045930320025,68.23751971734362,168.62549476599,169.0635043097428,178.1999501548356
00000235.jpg,plank,189.58872094858904,192.59898934752337,281.81084738608956,72.9662436467457,172.14165642300762,166.90667543846877,174.65264428512788
00000236.png,plank,175.24269848769876,168.66483438324818,75.19824628933125,284.2735552363977,190.3119743876875,190.81249607636678,184.64782189361514
00000242.jpg,plank,198.96281245476874,193.18447432304373,296.60199521075043,68.29760137705952,169.67401186454168,168.35116394674122,173.38891467939976
00000246.jpg,plank,180.0976623042797,190.24134146532518,278.4299083605247,75.53651234568173,169.65802268085952,167.6095814093475,174.95223271742609
00000247.jpg,plank,193.4988754212959,193.15155755870921,298.05180965452723,62.36718922847939,171.34546799427724,173.13043264458125,176.31993728923607
00000249.jpg,plank,161.5934087486825,167.86219468225494,59.95685525256597,294.7931654537007,187.5581032622064,184.56884176081803,182.7769997087661
00000254.jpg,plank,77.09217608618314,51.64717954573793,69.11547855803266,282.8063144987525,191.41496941912794,188.5723406771995,182.51968339476335
00000255.jpg,plank,164.21649275456932,173.07778956811174,77.14715605093721,279.85056392704547,190.43701270013727,184.83923075360948,167.91484700695133
00000256.jpg,plank,151.06133518409584,153.59434820538124,57.14363510111536,298.24015433664005,194.76747414673937,190.44358674735082,181.56445719552013
00000258.jpg,plank,176.10902937474384,200.39210790728742,112.73075997434054,78.23337990603983,176.27659398412476,174.9916549802842,188.461929469235
00000262.jpg,plank,162.20957482483485,166.11359891080386,53.904958223516566,297.5654521573327,184.07193506295164,184.9698906833058,183.57137283258277
00000270.jpg,plank,181.2042953721289,182.49765297088504,278.3345898583352,81.2430053241718,169.93850931871086,167.19278432413955,185.80597104653154
00000274.jpg,plank,169.53406766262796,165.118964151234,66.37753576663371,291.29135603167714,189.61221488468587,186.44139660972547,183.30561451866657
00000275.jpg,plank,85.46465015882737,68.84292849458438,75.42245591909698,292.7277244621757,191.84119619818134,187.9121089382759,179.18388635640252
00000276.jpg,plank,96.83365728352288,81.89218536683956,83.16159317702288,287.021786411313,185.57885037962382,185.2244997237819,182.14261551237786
00000277.jpg,plank,173.35811969531994,170.56382663200674,68.71454159988575,294.6937862446995,182.6494558448003,185.80306788863223,177.81787255202823
00000278.jpg,plank,193.0551765664649,181.9778957429908,96.28607845174753,266.3144068373837,187.97064578447134,175.56697542797787,163.65776795584847
00000281.jpg,plank,181.57466922899633,185.14523091563348,285.771352468081,66.61986569226298,171.4398005264007,172.5212028269559,173.37104009273867
00000282.jpg,plank,162.45029607129234,158.50010206800837,62.26260278897169,289.98471333117465,190.81023070374633,190.5188018872858,182.43745022305944
00000287.jpg,plank,173.42584466491766,173.6281670831003,69.81870580618842,285.6615864117473,188.98333387020858,184.9420154335006,177.87077198833302
00000288.jpg,plank,162.79188492630712,169.78517064385872,70.62791502844192,286.2801633955786,195.79333116145517,187.08177445793137,177.7602322517171
00000289.jpg,plank,161.24532606040916,161.689355313393,61.267762991358794,294.0499607460276,188.94913079441739,186.64837460805995,188.5792128915471
00000291.jpg,plank,96.29993685877847,71.30633877453307,80.2014943371329,285.90928472775846,191.28434505407353,188.6816094150664,184.6914884404103
00000292.jpg,plank,211.702169487847,183.9836467705387,91.03328355668549,304.1466045287004,172.37907958804516,172.13319649089019,177.38900185039006
00000293.jpg,plank,166.22963419278759,172.06091712406996,61.15642769385673,290.99223208974263,184.00726718360542,189.95731210301307,182.5396115385105
00000294.png,plank,188.27903925513127,189.00507925219333,306.55609727125477,72.48069093614502,168.9368208733102,164.41683186793418,180.20634080787715
00000295.jpg,plank,187.87059489181033,194.34850711433316,287.8864234482056,62.85843718859263,173.0279311628013,171.05045764261683,176.55197473161013
00000297.jpg,plank,212.81751309970687,206.34642007392148,79.35562984219858,293.8389383409016,168.93709968444782,172.90588914619894,171.291659279807
00000302.jpg,plank,217.23441104406353,193.66026802395575,96.9292469888173,279.7960897826682,182.71335934973186,175.71053818907694,163.28362693003785
00000303.jpg,plank,180.0976623042797,190.24134146532518,278.4299083605247,75.53651234568173,169.65802268085952,167.6095814093475,174.95223271742609
00000304.jpg,plank,164.63138902199057,168.1944469812158,56.60764589478067,290.87089694669453,188.0734762249514,188.82570748789647,185.81892828555954
00000307.png,plank,205.9089097751626,201.46207861220196,310.464685543976,49.84143425362415,103.77608438112756,122.6024771622584,137.12551078689924
00000312.jpg,plank,191.40776382501454,190.72436969630738,75.23061460345224,288.3851541776668,183.72765046477545,173.81884961068073,169.47640792073253
00000313.jpg,plank,164.33690442465976,161.9625504035484,58.30532483683472,297.9301678366966,184.74773573540202,188.82108724765695,180.18053440987933
00000318.jpg,plank,204.26862311727288,205.0815167607165,296.33501695111283,66.58569620921682,170.67168070402164,170.85904830887506,172.94232486225698
00000320.jpg,plank,171.09193399046404,169.0040584808803,79.52342785374613,278.46645766213175,200.85270202163656,191.3739907653949,179.10272545092826
00000321.jpg,plank,177.7273056591809,191.4621941844442,274.1398196725373,75.43885214737566,172.70007804811638,170.78281846982165,187.54800651666662
00000337.jpg,plank,172.02795750619902,169.98995712657617,67.19062884864907,289.25411100890176,192.61790235118556,185.25400806357317,176.8820988325469
00000338.jpg,plank,181.1376684129387,189.99109743479747,279.1096057196726,74.38525552484282,166.7731514627099,169.1972083574384,176.988022203328
00000341.jpg,plank,285.46017158469203,271.4532337082907,281.949174991179,73.58977703554241,148.2171223071388,157.57345099421624,163.17276799635388
00000345.jpg,plank,249.34857689132366,250.17972443177504,262.72487552342545,88.56264868993853,171.5303115653784,171.3501543512306,178.65874590411346
00000349.jpg,plank,204.26862311727288,205.0815167607165,296.33501695111283,66.58569620921682,170.67168070402164,170.85904830887506,172.94232486225698
00000357.jpg,plank,180.87879132113005,195.41090270582686,284.67513976269356,62.706522995548646,172.06287092483208,172.09876783186735,175.13421268954457
00000360.jpg,plank,175.14092304889041,168.69596611802237,69.29818394127943,289.835966337549,186.3821039772158,189.2685016484256,180.26465510532756
00000363.jpg,plank,208.31239307505982,214.06734740646908,320.1356977123453,33.64600922216416,165.7346123369461,171.29493156056958,164.39291726974534
00000366.jpg,plank,180.87879132113005,195.41090270582686,284.67513976269356,62.706522995548646,172.06287092483208,172.09876783186735,175.13421268954457
00000369.jpg,plank,161.91992260473404,155.5957569193467,66.62033392044285,289.78916489799724,190.25481050309818,184.48141152819542,173.09245413946095
00000373.jpg,plank,175.14092304889041,168.69596611802237,69.29818394127943,289.835966337549,186.3821039772158,189.2685016484256,180.26465510532756
00000374.jpg,plank,160.57452514061583,168.94966300368486,67.77603042966172,133.49334855537253,194.77414102102793,177.29868699437773,176.09881111921055
00000375.jpg,plank,195.5357257226347,193.18923850618006,85.5345613136976,281.6273923240401,184.8093249331441,173.16235284624352,163.48003550506672
00000377.jpg,plank,162.75789446303042,171.85429767880504,272.8159449774519,86.04850336978312,177.0681770415632,177.78624426871465,186.34780479685134
00000380.jpg,plank,168.67112813092723,168.83300525318353,59.574721362235195,291.2113244889821,187.03152692754028,186.2831915273846,183.13509288747736
00000384.jpg,plank,163.97873391298472,165.38855584592685,57.4704428102715,302.70605229846564,191.09779011549585,197.26981090778355,194.50075502688233
00000387.jpeg,plank,168.87970970878638,165.3265567220046,63.438431666010494,292.8757702836226,188.39515740544726,185.67996509656783,181.5160550866819
00000388.png,plank,88.87314436626109,74.44544517716945,64.26651705738601,290.49276975929746,206.6012442662332,186.1477997503176,172.9027195337916
00000389.jpg,plank,226.71921452224004,211.72283307374502,99.74442862391352,285.9105054305346,187.9903536827305,179.30047985525252,169.0353172696135
00000390.jpg,plank,196.37650987234716,206.00321677883784,291.219631505409,60.82373295165838,178.5396051855379,173.77433200348656,182.8711403355995
00000391.jpg,plank,151.18146493204836,153.96425013374522,54.701958833810934,292.72014258691473,188.33679443779704,190.0232111163854,183.7139701450797
00000395.png,plank,197.61881903657283,195.6730139743078,293.6526432446377,67.1138410067394,175.03722149576424,173.57255497170075,177.35751298781142
00000399.jpg,plank,185.75667529685725,188.92289202094543,282.58603258448477,69.65943788748928,169.6478579655176,171.2751563467265,174.62207746284946
00000404.jpg,plank,129.59227604291547,135.51265870906386,34.767619827173704,294.6227000451513,171.6963467114931,187.07876987556858,167.33686606916976
00000406.jpg,plank,205.03495354086303,202.22918546590873,259.19889033988295,90.59340688431297,170.15384589197114,175.51135116376,204.956562490498
00000407.jpg,plank,129.59227604291547,135.51265870906386,34.767619827173704,294.6227000451513,171.6963467114931,187.07876987556858,167.33686606916976
00000408.jpg,plank,166.37130256051773,205.29122809625179,103.61027885636753,59.76944032967342,176.44358188150073,177.30021008352034,181.90912404158493
00000412.jpg,plank,103.67468435853313,82.59633914162298,88.82030365539285,278.1801119874379,187.80412325906758,185.74407390089917,179.03752238123442
00000413.jpg,plank,227.04189048473924,219.28604929160355,271.4248544227531,105.52622642319258,153.23218944865488,154.9133443161935,166.04558504528077
00000415.jpg,plank,166.67364366552596,164.63258410154992,59.701526322706044,303.6418965232041,190.54073936586832,193.8962824410138,191.97246750490822
00000417.jpg,plank,187.7025928743682,203.19277675432997,278.4892572011143,70.63469509929647,167.60839312810452,173.26632406484015,181.3492346641957
00000418.jpg,plank,115.07852882276889,80.27697260667428,99.25443664900823,272.47048222403794,193.38870010508253,185.88046884918285,179.83483823569247
00000424.jpg,plank,186.031939651147,188.51071958891868,295.8487136862497,67.26741690755195,176.19524512745537,174.4001319639751,170.9324637072633
00000426.jpg,plank,166.07982696626618,169.2190269474686,55.02574317696453,298.098684573509,188.36727359687163,185.6124528616076,184.41735585171477
00000428.jpg,plank,167.43016182837823,177.902577642074,69.71764473643275,282.89270904612556,184.6015868981958,186.25996142029962,184.57059515486807
00000429.jpg,plank,112.29415645234675,93.91892886740922,100.60398661777269,264.69256295902153,189.72708459302845,186.6797478499297,179.1867174687975
00000435.JPG,plank,287.05235530552517,275.39453681721545,279.9534886946992,59.640072804892796,179.45923178592994,174.51858998188644,176.79825318812595
01.jpeg,tpose,174.54366372624344,181.23556709137807,91.52664429346156,96.43355029066205,182.37414289118533,175.30547591038385,182.42077260089357
02.jpg,tpose,156.34894622251156,181.95843733389782,73.41664657483399,99.11254404868968,180.04383600348615,181.98532374778512,193.65365112452466
03.jpg,tpose,187.8519515544428,176.5191675793388,97.84079467628285,95.47680535997932,169.80088525940576,172.6571899837313,179.6272602450815
04.jpg,tpose,169.97415674889638,185.099633094134,86.04562484732715,96.5398539423027,179.35623730393365,177.56125051629292,185.42016471001025
00000070.jpg,tree,186.5841929528361,157.19930353312103,166.12868407666818,181.53858658409962,181.090048307166,293.19092366596624,239.17861259505165
00000071.jpg,tree,318.87652557832433,48.04005649588413,36.587323369858375,7.117651680360316,182.90953548154326,35.8320162908382,68.17028185435157
00000073.jpg,tree,157.98733551276243,191.54216370407164,189.12612837379527,181.60198169611974,183.5203561893075,51.127230139699265,85.0525671095315
00000074.jpg,tree,173.17850699318362,191.6878995349468,199.6952862823202,177.71549798718644,171.2706943561942,38.513042728899,67.59004125234999
00000075.jpg,tree,160.80916491774838,212.88226836608465,191.2370485069864,168.3988767689446,172.57060754403088,56.2904254093849,98.00611673803384
00000076.jpg,tree,247.14289491112712,101.511245890082,47.208464847000236,46.919268531627644,178.44311618766238,27.20596882237063,69.09725583926236
00000077.jpg,tree,140.97604230947343,214.59346299387988,183.6699685886225,38.99049100190379,184.85189868738007,69.31288208925628,121.07726492664213
00000078.jpg,tree,173.84782675797453,176.87140041113167,145.87632752747584,139.14964522453704,184.4946991136283,42.18313948762834,82.74694970626597
00000080.jpg,tree,186.65193992009614,187.88370047308484,144.25059552999605,161.04178947568556,326.42334565911784,176.09557181814705,178.72254441379408
00000081.jpg,tree,156.93956814998361,187.9119572825543,181.84364843779593,193.90877188221484,337.48428231402795,183.03882052759965,183.60766254724075
00000082.jpg,tree,310.81488648445105,38.8256307755224,17.801743161204527,22.674735873567585,169.56923956240772,42.052870810145684,79.72703383969996
00000083.jpg,tree,309.53712171140165,43.24593341479227,42.576829386883595,39.86493633683348,187.44457880069913,35.3949497180556,66.71722914430072
00000084.jpg,tree,167.14556440240057,186.10942519295165,186.4463417956288,195.43853682373114,331.6223565278089,180.49642977041444,179.39851401149508
00000085.jpg,tree,161.70047045238263,190.94310634841096,173.96572207424046,164.05618811630038,165.08398340078574,50.871447281868335,78.76465846085846
00000086.png,tree,315.5918218491349,40.90774848651902,46.49722938059666,44.27456647816549,321.50589895809173,182.3131135179298,182.63444718010774
00000087.jpg,tree,133.68846521874372,219.44060216872043,167.04839216264796,185.28161863097012,330.6490495329049,181.54220103114778,183.60179680825803
00000088.jpg,tree,320.86367598703345,50.40444459620537,35.478817008268386,18.61162681137977,173.64568739826709,36.409063024285025,68.03664549073052
00000089.jpg,tree,120.464028183973,234.23859702649713,161.61767801684906,173.19009621231422,316.54444423347206,171.96431822887354,171.60134403795902
00000090.png,tree,316.2672490023635,41.31144771947553,33.46969466854005,31.289408576233686,182.83218995639,68.89756141100642,98.13898327508659
00000091.jpg,tree,157.75023265132995,201.0273868773287,181.94174735016125,180.3838338015443,320.90279988394,187.10247312199735,183.17591354190577
00000092.jpg,tree,115.54391038566311,268.29531047937166,173.13165431157478,147.99696151647058,31.891048972207283,38.80741019036116,77.70606793501901
00000093.jpg,tree,164.3067006875637,189.89989900467614,151.57062385499552,145.7773295064585,189.25808503643458,42.47015107408365,77.75887203276285
00000094.jpg,tree,140.97604230947343,214.59346299387988,183.6699685886225,38.99049100190379,184.85189868738007,69.31288208925628,121.07726492664213
00000097.jpg,tree,324.04931304312436,46.11068453069817,40.24850994557029,33.565623593532,176.88022236016587,40.74377143580791,69.76659608659641
00000098.jpg,tree,164.71037387559053,188.10075970569923,183.627936638013,194.98217297940755,332.9840910607875,183.15032962865772,181.8415523108941
00000099.jpg,tree,297.24984398137155,58.47455182818394,25.86471366475873,36.68725428627608,268.61678852802055,176.60134883639856,178.08587291369773
00000100.jpg,tree,178.42337381576763,199.7507867933719,149.4300398479724,139.3154610263021,184.45335281786885,135.30498370241503,148.04765253318283
00000101.jpg,tree,326.0672369883275,30.366542710965327,23.76105396012707,11.561491277001707,184.23530276396224,34.739217447025744,69.05148165778559
00000102.jpg,tree,179.20319092247001,194.99157645006616,167.14281898487735,168.8168960235287,317.14223464665343,185.62731425110002,183.50477352798907
00000103.jpg,tree,331.5776288666992,30.364816895766786,26.83125550013174,15.69356044840373,180.14445096012008,47.43014811241193,75.7995144283161
00000104.jpg,tree,151.08052995482348,189.32095095823425,175.99455217323674,193.74481531938935,322.9110061039506,185.8120622689528,184.34923422417694
